,_id,meta_title,page_title,meta_description,views,times_used,prod_title,prod_invoice_title,tags,variation,product-features,popularSuggest,specifications,more_information,categoryId,created_at,schema
100,1132477,McKesson Brand 16-43423-01 - McKesson Medical-Surgical,McKesson Brand 16-43423-01 - McKesson Medical-Surgical,Suction Canister McKesson 1500 mL Without Lid McKesson Brand 16-43423-01,11,,Suction Canister McKesson 1500 mL Without Lid,"CANISTER, SUCTION RUSBL 1500ML(10EA/CS)",[],[],"['McKesson Reusable Suction Canister', 'Reusable canisters help manage suction waste by providing simple, safe, and complete solutions', 'Reusable design for use with compatible disposable suction liners', 'Small, compact size helps maximize space efficiency and provides a cost-effective solution for portable suction systems', 'Made of polycarbonate material', 'Designed with durability and efficiency in mind', 'Reusable canister sizes are to be used with the same size disposable liners', 'Easy-to-read volume marks', 'Large patient label strip for convenient documentation', 'Canister “T%XE2%X80? designates vacuum source connection to simplify canister set up', 'Color-coded by size', 'Non-Sterile', 'Not Made with Natural Rubber Latex', 'Packaged: 1 Each Per Bag, 10 Bags Per Case']","[1132482, 1132481, 1132484, 1132480]","{'McKesson #': '1132477', 'Manufacturer #': '16-43423-01', 'Brand': 'McKesson', 'Manufacturer': 'McKesson Brand', 'Country of Origin': 'China', 'Application': 'Suction Canister', 'Material': 'Polycarbonate', 'Sterility': 'NonSterile', 'UNSPSC Code': '42293521', 'Usage': 'Reusable'}","[{'type': 'Product Spec Sheet', 'url': 'https://imgcdn.mckesson.com/CumulusWeb/Click_and_learn/Suction_Canisters_and_Liners_tear_sheet_2021-02.pdf'}]",1412952,2022-05-01 22:35:48.160015,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Suction Canister', 'image': 'https://imgcdn.mckesson.com/CumulusWeb/Images/High_Res/1132477.jpg', 'description': 'Suction Canister McKesson 1500 mL Without Lid', 'manufacturer': 'McKesson Brand', 'mpn': '16-43423-01', 'model': '16-43423-01', 'brand': {'@type': 'Thing', 'name': 'McKesson'}}"
101,1100992,Medtronic MITG 72200024 - McKesson Medical-Surgical,Medtronic MITG 72200024 - McKesson Medical-Surgical,Suction Canister 3000 mL Medtronic MITG 72200024,683,,Suction Canister 3000 mL,"CANISTER, SUCTION HI-FLOW 3000CC (36/BX)",[],[],"['Pour spout, vacuum, tandem and patient ports', 'Stepped patient port for direct tubing access', 'For high-volume use']","[1132482, 1132481, 1132484, 1132480]","{'McKesson #': '1100992', 'Manufacturer #': '72200024', 'Manufacturer': 'Medtronic MITG', 'Country of Origin': 'Unknown', 'Application': 'Suction Canister', 'UNSPSC Code': '42293521'}",[],1412952,2022-05-01 23:00:40.149212,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Suction Canister', 'image': '', 'description': 'Suction Canister 3000 mL', 'manufacturer': 'Medtronic MITG', 'mpn': '72200024', 'model': '72200024', 'brand': {'@type': 'Thing', 'name': ''}}"
102,762694,Bemis Healthcare 424410 - McKesson Medical-Surgical,Bemis Healthcare 424410 - McKesson Medical-Surgical,Suction Canister Hydrophobic 800 mL Pour Lid Bemis Healthcare 424410,870,,Suction Canister Hydrophobic 800 mL Pour Lid,"CANISTER, SCTN 800CC (10/PK 10PK/CS)",[],[],"['Hydrophobic rigid Suction Canisters provide superior protection and maximum performance', 'With hydrophobic shutoff filter, and built in critical measure', 'Large pour spout allows easy emptying and provides an adaptor port for the specimen collection accessory', 'Attached port caps eliminate cap loss and allow quick, secure capping', 'Tandem port for multiple Suction Canister connections', 'Vacuum port provides optimum flow rate and easy hookup', 'Translucent right angle connectors allow quick hookup, prevent kinked tubing and allow for visual inspection', 'Self-sealing lid provides a leak free seal when vacuum is applied', 'Large patient port ensures greater suction for maximum site clearance', 'Stepped patient port on lids allow direct patient tubing connection']","[1132482, 1132481, 1132484, 1132480]","{'McKesson #': '762694', 'Manufacturer #': '424410', 'Brand': 'Hydrophobic', 'Manufacturer': 'Bemis Healthcare', 'Country of Origin': 'United States', 'Application': 'Suction Canister', 'Material': 'Plastic', 'UNSPSC Code': '42293521', 'Usage': 'Disposable'}",[],1412952,2022-05-01 22:43:52.694326,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Suction Canister', 'image': 'https://imgcdn.mckesson.com/CumulusWeb/Images/High_Res/762694_front.jpg', 'description': 'Suction Canister Hydrophobic 800 mL Pour Lid', 'manufacturer': 'Bemis Healthcare', 'mpn': '424410', 'model': '424410', 'brand': {'@type': 'Thing', 'name': 'Hydrophobic'}}"
103,161355,Bemis Healthcare 484410 - McKesson Medical-Surgical,Bemis Healthcare 484410 - McKesson Medical-Surgical,Suction Canister Hi-Flow™ 1200 mL Sealing Lid Bemis Healthcare 484410,778,,Suction Canister Hi-Flow™ 1200 mL Sealing Lid,"CANISTER, SCTN 1200CC (48/CS)",[],[],"['HI-FLOW rigid Suction Canisters designed to meet high volume collection and disposal needs.', 'With Aerostat® filter, and float valve shutoff', 'Effectively filters aerosolized microorganisms and particulate matter', 'Positive shutoff valve closes immediately when fluid reaches the top', 'Foam guard keeps float valve securely in place; prevents premature shutoff']","[1132482, 1132481, 1132484, 1132480]","{'McKesson #': '161355', 'Manufacturer #': '484410', 'Brand': 'Hi-Flow™', 'Manufacturer': 'Bemis Healthcare', 'Country of Origin': 'United States', 'Application': 'Suction Canister', 'Material': 'Plastic', 'UNSPSC Code': '42293521', 'Usage': 'Disposable'}",[],1412952,2022-05-01 22:43:58.111411,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Suction Canister', 'image': 'https://imgcdn.mckesson.com/CumulusWeb/Images/High_Res/161355_front.jpg', 'description': 'Suction Canister Hi-Flow™ 1200 mL Sealing Lid', 'manufacturer': 'Bemis Healthcare', 'mpn': '484410', 'model': '484410', 'brand': {'@type': 'Thing', 'name': 'Hi-Flow™'}}"
104,764392,AG Industries AG5603 - McKesson Medical-Surgical,AG Industries AG5603 - McKesson Medical-Surgical,Suction Canister 800 mL Float Valve Shut-Off Lid AG Industries AG5603,667,,Suction Canister 800 mL Float Valve Shut-Off Lid,"TUBING KT, COLL BTL +FLTR/ELBOW F/SCTN",[],[],"['Full Suction Filter Kit', 'Suction Bacteria Filter is 3/8 to 1/2 inch Barb to Barb']","[1132482, 1132481, 1132484, 1132480]","{'McKesson #': '764392', 'Manufacturer #': 'AG5603', 'Manufacturer': 'AG Industries', 'Country of Origin': 'Unknown', 'Application': 'Suction Canister', 'UNSPSC Code': '42293500'}",[],1412952,2022-05-01 22:36:21.897893,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Suction Canister', 'image': 'https://imgcdn.mckesson.com/CumulusWeb/Images/High_Res/764392.jpg', 'description': 'Suction Canister 800 mL Float Valve Shut-Off Lid', 'manufacturer': 'AG Industries', 'mpn': 'AG5603', 'model': 'AG5603', 'brand': {'@type': 'Thing', 'name': ''}}"
105,243810,Cardinal 65651-515 - McKesson Medical-Surgical,Cardinal 65651-515 - McKesson Medical-Surgical,Suction Canister Liner Medi-Vac® CRD™ 1500 mL Shut-Off Valve / Locking Lid Cardinal 65651-515,673,,Suction Canister Liner Medi-Vac® CRD™ 1500 mL Shut-Off Valve / Locking Lid,"LINER, SCTN CANISTER 1500CC (100/CS)",[],[],"['CRD™ disposable liners are easily assembled by snapping the lid onto the liner', 'Engineered for clinician safety, CRD™ lids contain integrated filters and shut-off valves', 'The lids also lock into place after assembly in order to minimize the risk of spillage during the transport process', 'CRD™ disposable liners require the use of a reusable outer canister']","[1132473, 1132476, 1132474, 274614]","{'McKesson #': '243810', 'Manufacturer #': '65651-515', 'Brand': 'Medi-Vac® CRD™', 'Manufacturer': 'Cardinal', 'Country of Origin': 'TAA Compliant', 'Application': 'Suction Canister Liner', 'Sterility': 'NonSterile', 'UNSPSC Code': '42293514', 'Usage': 'Disposable'}",[],1412952,2022-05-01 22:46:05.005048,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Suction Canister Liner', 'image': 'https://imgcdn.mckesson.com/CumulusWeb/Images/High_Res/243810_PC.jpg', 'description': 'Suction Canister Liner Medi-Vac® CRD™ 1500 mL Shut-Off Valve / Locking Lid', 'manufacturer': 'Cardinal', 'mpn': '65651-515', 'model': '65651-515', 'brand': {'@type': 'Thing', 'name': 'Medi-Vac® CRD™'}}"
106,217944,Cardinal 65651-212 - McKesson Medical-Surgical,Cardinal 65651-212 - McKesson Medical-Surgical,Suction Canister Medi-Vac® Guardian™ 1200 mL Shut-Off Valve / Locking Lid Cardinal 65651-212,625,,Suction Canister Medi-Vac® Guardian™ 1200 mL Shut-Off Valve / Locking Lid,"CANISTER, SCTN W/LID 1200CC (40/CS)",[],[],"['An automatic overflow shutoff valve is located inside the lid to help prevent cross contamination of regulators and wall vacuum outlets', '90 degree adapters allow tubing to connect at right angles to help prevent kinking and impeded fluid flow', 'The locking lid encourages the proper disposal of collected wastes and enhances worker safety']","[1132482, 1132481, 1132484, 1132480]","{'McKesson #': '217944', 'Manufacturer #': '65651-212', 'Brand': 'Medi-Vac® Guardian™', 'Manufacturer': 'Cardinal', 'Country of Origin': 'TAA Compliant', 'Application': 'Suction Canister', 'Material': 'Plastic', 'Sterility': 'NonSterile', 'UNSPSC Code': '42293521', 'Usage': 'Disposable'}",[],1412952,2022-05-01 22:46:05.922090,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Suction Canister', 'image': 'https://imgcdn.mckesson.com/CumulusWeb/Images/High_Res/217944_front.jpg', 'description': 'Suction Canister Medi-Vac® Guardian™ 1200 mL Shut-Off Valve / Locking Lid', 'manufacturer': 'Cardinal', 'mpn': '65651-212', 'model': '65651-212', 'brand': {'@type': 'Thing', 'name': 'Medi-Vac® Guardian™'}}"
107,825615,Drive Medical 610-48BP - McKesson Medical-Surgical,Drive Medical 610-48BP - McKesson Medical-Surgical,Suction Canister Drive Medical 800 mL Float Valve Shut-Off Lid Drive Medical 610-48BP,470,,Suction Canister Drive Medical 800 mL Float Valve Shut-Off Lid,"CANISTER, SCTND DISP W/LID 800CC (48/CS)",[],[],"['Lid comes with auto shut-off float valve', 'Universal ports and size for use with most suction machines', '48 per Case']","[1132482, 1132481, 1132484, 1132480]","{'McKesson #': '825615', 'Manufacturer #': '610-48BP', 'Brand': 'Drive Medical', 'Manufacturer': 'Drive Medical', 'Country of Origin': 'United States', 'Application': 'Suction Canister', 'UNSPSC Code': '42293521', 'Usage': 'Disposable'}",[],1412952,2022-05-01 22:49:46.916207,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Suction Canister', 'image': 'https://imgcdn.mckesson.com/CumulusWeb/Images/High_Res/825615_front.jpg', 'description': 'Suction Canister Drive Medical 800 mL Float Valve Shut-Off Lid', 'manufacturer': 'Drive Medical', 'mpn': '610-48BP', 'model': '610-48BP', 'brand': {'@type': 'Thing', 'name': 'Drive Medical'}}"
108,544102,Bemis Healthcare 8002 055 - McKesson Medical-Surgical,Bemis Healthcare 8002 055 - McKesson Medical-Surgical,Suction Canister Hi-Flow™ 800 mL Float Valve Shut-Off Lid Bemis Healthcare 8002 055,539,,Suction Canister Hi-Flow™ 800 mL Float Valve Shut-Off Lid,"CANISTER, SCTN HI-FLO 800CC (70/CS)",[],[],"['HI-FLOW rigid Suction Canisters designed to meet high volume collection and disposal needs.', 'With Aerostat® filter, and float valve shutoff', 'Effectively filters aerosolized microorganisms and particulate matter', 'Positive shutoff valve closes immediately when fluid reaches the top', 'Foam guard keeps float valve securely in place; prevents premature shutoff']","[1132482, 1132481, 1132484, 1132480]","{'McKesson #': '544102', 'Manufacturer #': '8002 055', 'Brand': 'Hi-Flow™', 'Manufacturer': 'Bemis Healthcare', 'Country of Origin': 'United States', 'Application': 'Suction Canister', 'UNSPSC Code': '42293521', 'Usage': 'Disposable'}",[],1412952,2022-05-01 22:43:58.823356,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Suction Canister', 'image': 'https://imgcdn.mckesson.com/CumulusWeb/Images/High_Res/544102_front.jpg', 'description': 'Suction Canister Hi-Flow™ 800 mL Float Valve Shut-Off Lid', 'manufacturer': 'Bemis Healthcare', 'mpn': '8002 055', 'model': '8002 055', 'brand': {'@type': 'Thing', 'name': 'Hi-Flow™'}}"
109,821452,Drive Medical 7305D-633 - McKesson Medical-Surgical,Drive Medical 7305D-633 - McKesson Medical-Surgical,Suction Canister Vacu-Aide® QSU 800 mL Float Valve Shut-Off Lid Drive Medical 7305D-633,358,,Suction Canister Vacu-Aide® QSU 800 mL Float Valve Shut-Off Lid,"CANISTER, SUCTION F/ASPIRATOR W/6' TUBING 800CC DEVIBS",[],[],"['Filter Cartridge', 'Complete kit assembled']","[1132482, 1132481, 1132484, 1132480]","{'McKesson #': '821452', 'Manufacturer #': '7305D-633', 'Brand': 'Vacu-Aide® QSU', 'Manufacturer': 'Drive Medical', 'Country of Origin': 'United States', 'Application': 'Suction Canister', 'UNSPSC Code': '42293521', 'Usage': 'Disposable'}",[],1412952,2022-05-01 22:49:47.511359,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Suction Canister', 'image': 'https://imgcdn.mckesson.com/CumulusWeb/Images/High_Res/821452_pkit.jpg', 'description': 'Suction Canister Vacu-Aide® QSU 800 mL Float Valve Shut-Off Lid', 'manufacturer': 'Drive Medical', 'mpn': '7305D-633', 'model': '7305D-633', 'brand': {'@type': 'Thing', 'name': 'Vacu-Aide® QSU'}}"
110,274614,Cardinal 65651-510 - McKesson Medical-Surgical,Cardinal 65651-510 - McKesson Medical-Surgical,Suction Canister Liner Medi-Vac® CRD™ 1000 mL Shut-Off Valve / Locking Lid Cardinal 65651-510,268,,Suction Canister Liner Medi-Vac® CRD™ 1000 mL Shut-Off Valve / Locking Lid,"LINER, SCTN CANISTER CRD 1000CC (100/CS)",[],[],"['CRD™ disposable liners are easily assembled by snapping the lid onto the liner', 'Engineered for clinician safety, CRD™ lids contain integrated filters and shut-off valves', 'The lids also lock into place after assembly in order to minimize the risk of spillage during the transport process', 'CRD™ disposable liners require the use of a reusable outer canister', 'WARNING: Cancer and Reproductive Harm - www.P65Warnings.ca.gov.']","[1132473, 1132476, 1132474, 243810]","{'McKesson #': '274614', 'Manufacturer #': '65651-510', 'Brand': 'Medi-Vac® CRD™', 'Manufacturer': 'Cardinal', 'Country of Origin': 'TAA Compliant', 'Application': 'Suction Canister Liner', 'Sterility': 'NonSterile', 'UNSPSC Code': '42293514', 'Usage': 'Disposable'}",[],1412952,2022-05-01 22:46:13.196570,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Suction Canister Liner', 'image': 'https://imgcdn.mckesson.com/CumulusWeb/Images/High_Res/274614_PC.jpg', 'description': 'Suction Canister Liner Medi-Vac® CRD™ 1000 mL Shut-Off Valve / Locking Lid', 'manufacturer': 'Cardinal', 'mpn': '65651-510', 'model': '65651-510', 'brand': {'@type': 'Thing', 'name': 'Medi-Vac® CRD™'}}"
111,274616,Cardinal 65651-910C - McKesson Medical-Surgical,Cardinal 65651-910C - McKesson Medical-Surgical,Suction Canister Liner Medi-Vac® Flex Advantage® 1000 mL Float Valve Shut-Off Lid Cardinal 65651-910C,217,,Suction Canister Liner Medi-Vac® Flex Advantage® 1000 mL Float Valve Shut-Off Lid,"LINER, CRD FLEX 1000CC (50/CS)65651-910B",[],[],"['Engineered for clinician safety, Flex Advantage® lids contain integrated filters as well as one-way and shut-off valves', 'Flex Advantage® disposable liners require the use of a reusable outer canister', 'Permanently attached lid']","[1132473, 1132476, 1132474, 243810]","{'McKesson #': '274616', 'Manufacturer #': '65651-910C', 'Brand': 'Medi-Vac® Flex Advantage®', 'Manufacturer': 'Cardinal', 'Country of Origin': 'Malta', 'Application': 'Suction Canister Liner', 'Material': 'Plastic', 'Sterility': 'NonSterile', 'UNSPSC Code': '42293514', 'Usage': 'Disposable'}",[],1412952,2022-05-01 22:46:17.340774,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Suction Canister Liner', 'image': 'https://imgcdn.mckesson.com/CumulusWeb/Images/High_Res/274616_PC.jpg', 'description': 'Suction Canister Liner Medi-Vac® Flex Advantage® 1000 mL Float Valve Shut-Off Lid', 'manufacturer': 'Cardinal', 'mpn': '65651-910C', 'model': '65651-910C', 'brand': {'@type': 'Thing', 'name': 'Medi-Vac® Flex Advantage®'}}"
112,852110,Drive Medical 22330 - McKesson Medical-Surgical,Drive Medical 22330 - McKesson Medical-Surgical,Suction Canister Drive Medical 800 mL Press On Lid Drive Medical 22330,224,,Suction Canister Drive Medical 800 mL Press On Lid,"CANISTER KIT, SUCTION 800CC",[],[],"['Hydrophobic Filter', '10 Inch tubing / 6 Foot suction tubing', 'Elbow Connector']","[1132482, 1132481, 1132484, 1132480]","{'McKesson #': '852110', 'Manufacturer #': '22330', 'Brand': 'Drive Medical', 'Manufacturer': 'Drive Medical', 'Country of Origin': 'United States', 'Application': 'Suction Canister', 'UNSPSC Code': '42293521', 'Usage': 'Disposable'}",[],1412952,2022-05-01 22:49:49.527360,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Suction Canister', 'image': 'https://imgcdn.mckesson.com/CumulusWeb/Images/High_Res/852110.jpg', 'description': 'Suction Canister Drive Medical 800 mL Press On Lid', 'manufacturer': 'Drive Medical', 'mpn': '22330', 'model': '22330', 'brand': {'@type': 'Thing', 'name': 'Drive Medical'}}"
113,344588,Allied Healthcare 20-08-0004 - McKesson Medical-Surgical,Allied Healthcare 20-08-0004 - McKesson Medical-Surgical,Suction Canister Allied® 1500 mL Lid Allied Healthcare 20-08-0004,183,,Suction Canister Allied® 1500 mL Lid,"CANISTER, DIS-INLET SM 1500ML (48/CS)",[],[],"['The snap-on lid is easy to attach to the Suction Canister and virtually impossible to remove', 'The unique D.I.S.S. connection allows for direct connection to the regulator', 'The new improved self-sealing filter increases flow by 20% over float types and eliminates back flow that damages the suction regulator and system']","[1132482, 1132481, 1132484, 1132480]","{'McKesson #': '344588', 'Manufacturer #': '20-08-0004', 'Brand': 'Allied®', 'Manufacturer': 'Allied Healthcare', 'Country of Origin': 'Unknown', 'Application': 'Suction Canister', 'Material': 'Plastic', 'Sterility': 'NonSterile', 'UNSPSC Code': '42293521', 'Usage': 'Disposable'}",[],1412952,2022-05-01 22:37:10.556890,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Suction Canister', 'image': 'https://imgcdn.mckesson.com/CumulusWeb/Images/High_Res/344588.jpg', 'description': 'Suction Canister Allied® 1500 mL Lid', 'manufacturer': 'Allied Healthcare', 'mpn': '20-08-0004', 'model': '20-08-0004', 'brand': {'@type': 'Thing', 'name': 'Allied®'}}"
